"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"485_analcatdata_vehicle",48,5,"S1",6,0.89955217374991,0.112167547344384,0.139532583386354,8.39057901781289,0.442388926746255,4,402.997000000003,"x1","x3","x2",0.999999877631355,0.873466599090492,0.684732484760788
"503_wind",6574,15,"S1",6,0.882006309556016,0.0583235165385634,0.076548521518981,5804.24713771979,0.777862724243571,17,10124.52,"x1","sigmoid(x2)","x9",1,1,1
"505_tecator",240,125,"S1",6,0.999244676851946,0.00762935310890706,0.0100190778482703,536.157439266281,0.998453271703464,27,1173.86899999999,"x112*x36","sin_deg(x123)","x24",1,1,0.999999999886861
"519_vinnie",380,3,"S1",6,0.864339689937118,0.0776581097682873,0.101310477394582,239.326221847457,0.7428506486397,4,411.832999999999,"x2","x2","x1",0.66666666666668,0.66666666666668,0.100596757004846
"522_pm10",500,8,"S1",6,0.409310388520747,0.131701308347649,0.167871874436632,122.169097341451,0.164441667009948,4,611.290999999997,"x3*x1","x3","x3",0.860905859530797,0.685239437396735,0.656460251764583
"523_analcatdata_neavote",100,3,"S1",6,0.923452754079835,0.0943762398159001,0.162361924774083,74.0043173967972,0.844349708134773,2,348.888999999996,"x1","x2","NA",1,0.136953893299964,"NA"
"527_analcatdata_election2000",67,15,"S1",6,1,5.143582659468e-17,1.19928504451443e-16,1804.43168898722,1,12,389.476999999999,"x9","x4","x7",1,1,1
"529_pollen",3848,5,"S1",6,0.889884858428365,0.047109471599029,0.0600504933762176,3861.38927114964,0.79118250208619,5,3578.54399999999,"x1","x4","x3",1,1,0.999998462517805
"542_pollution",60,16,"S1",6,0.663705506907387,0.153951328278998,0.189325370346888,34.3398945385113,-0.0472515155004096,8,379.447,"x9","x4","x14",0.999968644826977,0.796401805381961,0.791342118791121
"547_no2",500,8,"S1",6,0.637121447251523,0.0868977153734555,0.110487219161617,314.179085894924,0.399499706926099,6,887.293000000005,"x3","x1","x4",0.999999999999999,0.999995314532851,0.996943716548146
"556_analcatdata_apnea2",475,4,"S1",6,0.3758599371066,0.0595670426160033,0.135620398592319,228.164450507523,0.140695488135535,6,505.725999999995,"cos_deg(x1)","x1*x1","x1",0.996476560761581,0.73005116489869,0.669615297067332
"557_analcatdata_apnea1",475,4,"S1",6,0.354009196141588,0.0641971183570691,0.141987263053075,230.003942187807,0.125142845609502,5,448.216,"sin_deg(x1)","sigmoid(x1)","x1",0.999940353158089,0.999940345580507,0.571414445734437
"560_bodyfat",252,15,"S1",6,0.999117871188292,0.00370174276397849,0.00857156487997133,468.132205197698,0.997931166992599,4,479.892999999996,"x1*cos_deg(x1*((x1*x1)*(x3*x1)))","x1","p0(x3)",1,1,0.998769748653053
"561_cpu",209,8,"S1",6,0.998926396057203,0.00416646370341189,0.00770202976529143,508.516773470261,0.996326455123523,12,678.479999999996,"sigmoid(x4)","x6","sin_deg(x7)",1,1,1
"562_cpu_small",8192,13,"S1",6,0.984465308997214,0.0241972317794394,0.0325437297069321,12009.9663944089,0.969165060885944,20,14199.563,"x3","cos_deg(sin_deg(x12))","cos_deg(x6)",1,1,1
"573_cpu_act",8192,22,"S1",6,0.990350709980295,0.0189777552494255,0.0256954498595569,13615.3278764286,0.980777011874315,29,16152.961,"x3","x7","troot(sigmoid(x17)*x21)",1,1,1
"579_fri_c0_250_5",250,6,"S1",6,0.556214455093206,0.128884474105151,0.375299090065079,130.811836564627,-1.38784973633939,9,650.353999999992,"x5","p0(x2)","x4",1,1,0.79994467267894
"581_fri_c3_500_25",500,26,"S1",6,0.830002642149804,0.0748566385656837,0.0980923081493429,321.351594056251,0.685279680981979,11,1181.80900000001,"x2*x5","x2","x3",1,0.999999968547302,0.999999903046869
"582_fri_c1_500_25",500,26,"S1",6,0.984641280175731,0.0315264366615217,0.0398756504319029,573.859438371967,0.967813466090071,13,1114.65400000001,"sin_deg(cos_deg(x1)*x4)","sin_deg(x2*x1)","x2*x1",1,1,1
"583_fri_c1_1000_50",1000,51,"S1",6,0.960882149173668,0.0421816980900045,0.0548995487837258,950.330458391181,0.923084708163221,15,2880.47200000001,"x3*x2","sin_deg(x2*x2)*(x3*x2)","(x2*x2)*(x3*x2)",1,1,1
"584_fri_c4_500_25",500,26,"S1",6,0.981134888641225,0.0253144019284437,0.0339665359852825,610.376753302445,0.961699216884384,18,1275.269,"sin_deg(x2)","sin_deg(x4)","x3",1,1,1
"586_fri_c3_1000_25",1000,26,"S1",6,0.894234048749968,0.0538327303721912,0.0734590364331081,737.863894504763,0.797278189509303,14,1973.12599999999,"sigmoid(x2)","sin_deg(x2)","x5*x5",1,0.999999999998989,0.999999999863487
"588_fri_c4_1000_100",1000,101,"S1",6,0.897778470639971,0.0553317994393067,0.0718033666871901,862.030060406658,0.796322091592849,14,3196.723,"cos_deg(x5)","sin_deg(x2)","x3",1,0.999999999995594,0.999999999993968
"589_fri_c2_1000_25",1000,26,"S1",6,0.829277322577083,0.0811100725622396,0.110250482932212,625.115746801426,0.680406549797642,15,2020.80300000001,"sin_deg(x2)","x5","x4",1,1,1
"590_fri_c0_1000_50",1000,51,"S1",6,0.982296798257612,0.0286682160167493,0.035693360184665,1357.80139070218,0.964694766975601,6,1669.13099999999,"x3","x4","sigmoid(sigmoid(x1*x2))",1,1,1
"591_fri_c1_100_10",100,11,"S1",6,0.669711921428499,0.15974529760104,0.206326208482834,17.2925405871762,0.280267964575693,8,478.641000000003,"x4","sigmoid(x1)","sin_deg(x1)",0.998345404165668,0.985946883044691,0.980711840394685
"592_fri_c4_1000_25",1000,26,"S1",6,0.862570309327477,0.0641814817165553,0.0855749408798206,759.352390335294,0.72637320319989,12,2305.033,"x4","cos_deg(x2)","sigmoid(x2)",1,1,1
"593_fri_c1_1000_10",1000,11,"S1",6,0.962093880468154,0.0419574104435906,0.054239062067629,926.067616829184,0.925576407188884,17,1974.527,"sin_deg(x2)*(x2*x3)","x2*(x2*x3)","x2*(x2*(x2*x3))",1,1,1
"594_fri_c2_100_5",100,6,"S1",6,0.711277790236478,0.12382483420507,0.167245682989046,22.65360122643,0.405188036481276,9,490.741999999998,"x2*x1","sigmoid(x2*x1)","x3",0.999999984116113,0.999999983960402,0.999993175340761
"595_fri_c0_1000_10",1000,11,"S1",6,0.962217983768036,0.0393137981677194,0.0492378101057356,1099.87561514214,0.925251398406838,10,1325.07999999999,"sigmoid(p0(1+x1)*x2)","sigmoid(cos_deg(x3))","cos_deg(x3)",1,1,1
"596_fri_c2_250_5",250,6,"S1",6,0.770082084401482,0.114214631530609,0.142993807851209,65.3867168937538,0.591274659240953,8,766.964000000007,"cos_deg(x2)","x2*x2","x4",0.985034942963507,0.971649292495132,0.727735906867794
"597_fri_c2_500_5",500,6,"S1",6,-0.0275453598611815,3.40469373773467,35.2277664743288,200.018028731092,-24705.8508775909,9,759.907000000007,"troot(x2)","x4","x2",1,1,1
"598_fri_c0_1000_25",1000,26,"S1",6,0.981339273784328,0.0315176498402643,0.0398279653103784,1302.45303572918,0.962657579938876,7,1456.75,"x2*x1","x4","cos_deg(x3)",1,1,1
"599_fri_c2_1000_5",1000,6,"S1",6,0.821558044259071,0.0946754103629772,0.125380588449397,495.391096172227,0.673993737207802,9,557.652000000002,"sigmoid(x3)","x3","x4",1,1,1
"601_fri_c1_250_5",250,6,"S1",6,0.854236430755984,0.083731860799282,0.116136655333435,121.548259138411,0.718434766175043,9,726.558000000019,"sin_deg(x2)","x4","x2",1,0.823289498611869,0.735718929366982
"602_fri_c3_250_10",250,11,"S1",6,0.80924888351417,0.065311015104045,0.0930118635560167,133.81251098479,0.650447013984987,12,917.420000000013,"sigmoid(x2)","x4","sin_deg(x2)",0.999999994266642,0.999996001894629,0.998859052113116
"603_fri_c0_250_50",250,51,"S1",6,0.977819794551548,0.0295805874444432,0.037287080046258,315.827239715186,0.955630881639947,8,773.209999999992,"sigmoid(x1*x2)","x1*x2","x3*x3",1,1,1
"604_fri_c4_500_10",500,11,"S1",6,0.895468566946457,0.0562233274671088,0.0773994259983719,314.521801642951,0.797538198091246,9,1374.07999999999,"x2*x2","x4","x2*sigmoid(x2)",0.999999999989309,0.999999999814244,0.999999998087067
"605_fri_c2_250_25",250,26,"S1",6,0.644366034630609,0.125097308754864,0.162629498211695,85.3294687231044,0.357136985519532,14,671.489999999991,"sigmoid(x1)","sin_deg(x1)","x5",0.999999999983404,0.999999999979967,0.999999990761779
"606_fri_c2_1000_10",1000,11,"S1",6,0.867110832108557,0.0783335399467031,0.103872023593088,553.578505946915,0.751345489851198,11,1827.25100000002,"x5","x4","sin_deg(x2)",1,1,1
"607_fri_c4_1000_50",1000,51,"S1",6,0.985882710280794,0.0207316153085602,0.0254698456645844,1353.31973984801,0.971311909763179,20,2469.348,"x1*(x1*sin_deg(x1))","sin_deg(sigmoid(p0(x2*x2))*x1)*troot(sigmoid(x1))","cos_deg(sin_deg(x3))",1,1,1
"608_fri_c3_1000_10",1000,11,"S1",6,0.843660279992707,0.0581543354827532,0.0764718784456475,752.288394374976,0.711342706291075,10,1235.67499999999,"sin_deg(x2)","sin_deg(x2*x2)","x5",1,1,1
"609_fri_c0_1000_5",1000,6,"S1",6,0.895327962260201,0.0675762108097852,0.084272095968606,719.77241326145,0.800263115984865,7,1217.78700000001,"x1","cos_deg(x2)","x4",1,1,1
"611_fri_c3_100_5",100,6,"S1",6,0.611323536242729,0.145850149015135,0.171906608873989,28.8397450236979,0.356587981876272,8,445.85500000001,"x4","x5","cos_deg(x5)",0.761946385788115,0.689694363419925,0.673056505154517
"612_fri_c1_1000_5",1000,6,"S1",6,0.60077797504316,0.130062757344142,0.150964548731571,347.03400242722,0.339769079792294,9,1297.90900000001,"x4","cos_deg(x3)","troot(x2)",1,1,0.999999999999994
"613_fri_c3_250_5",250,6,"S1",6,0.569120416491587,0.13558280101869,0.158133014156642,89.5323362718234,0.316833761127023,8,554.192999999999,"sigmoid(x5)","x5","x4",0.997224198619548,0.709727082766731,0.669701109929785
"615_fri_c4_250_10",250,11,"S1",6,0.852397094263947,0.0569379409605517,0.0818783482844856,153.168097485708,0.724446041669386,17,843.831999999995,"x4","sin_deg(x2)","sigmoid(x2)",1,1,1
"616_fri_c4_500_50",500,51,"S1",6,0.84981015879558,0.0660854667768255,0.0910564095147495,327.950779259045,0.706575690847388,14,1429.92500000002,"x4","x5*x5","sin_deg(sigmoid(x2))",0.999999999995307,0.999997245066709,0.979704841988676
"617_fri_c3_500_5",500,6,"S1",6,0.676849137198218,0.0932507513125104,0.113318950025797,236.585815558705,0.458002431908127,8,1061.54000000001,"troot(x2)","x2*x3","x2*((x5*x5)*x2)",0.999999999657057,0.999998692835774,0.990431150319655
"618_fri_c3_1000_50",1000,51,"S1",6,0.984989987705491,0.0219278272316341,0.0286484978389219,1258.02844214603,0.970123363974339,14,2409.981,"cos_deg(x2)","sigmoid(x2)","x3",1,1,1
"620_fri_c1_1000_25",1000,26,"S1",6,0.988627800938537,0.0224706137578444,0.027754780402361,1410.31903169352,0.97733108734327,13,2182.80299999999,"sin_deg(sin_deg(sigmoid(x1*x2)))","x1*x2","cos_deg(x1*x2)",1,1,1
"621_fri_c0_100_10",100,11,"S1",6,0.863582204183168,0.0883605995260485,0.109691482763457,49.4300565929645,0.725301554912763,9,449.354999999981,"x5","x2*x2","x4",0.972825328765858,0.96495559693552,0.961304281820435
"622_fri_c2_1000_50",1000,51,"S1",6,0.991667608085492,0.0227516294818466,0.0285232816430822,1324.54219711758,0.983300262211289,11,2255.59400000001,"x1*x2","((x2*(x2*x1))*x1)*sin_deg(x2*x1)","x5*cos_deg(x2)",1,1,1
"623_fri_c4_1000_10",1000,11,"S1",6,0.845672495516135,0.0585594970890767,0.0783402083134089,792.051120478476,0.713392042076306,12,1561.98599999998,"p0(sigmoid(cos_deg(x5)))","sin_deg((x2*x2)*x2)","sin_deg(x2)",1,1,1
"624_fri_c0_100_5",100,6,"S1",6,0.83243947858925,0.088766646761871,0.104285048416464,55.828507261841,0.650801431778161,7,464.600999999995,"troot(x2)","x4","x1",0.998609466994524,0.670568035888984,0.668576417060776
"626_fri_c2_500_50",500,51,"S1",6,0.820767100394487,0.0928899380893749,0.125021616570473,261.341921553283,0.672008778994865,7,1308.63,"sin_deg(x2)","x3","cos_deg(x3)",0.999999999999591,0.999999987543014,0.99999997504651
"627_fri_c2_500_10",500,11,"S1",6,0.876568660025787,0.0758912069860321,0.101153183451229,257.879115390089,0.764801223078427,16,1381.30000000002,"x3*x4","x5","sigmoid(x2)",1,0.999999998339151,0.999999993103155
"628_fri_c3_1000_5",1000,6,"S1",6,0.859919422528195,0.0623525303390121,0.0839834778334096,720.845843967159,0.737193251847752,9,1390.21400000001,"sigmoid(sigmoid(x2))","sin_deg(x2*x5)*(x2*x5)","x4",1,1,1
"631_fri_c1_500_5",500,6,"S1",6,0.82206883386004,0.0864586562556001,0.120693721631207,257.409771268292,0.674056092713375,9,1126.30899999998,"x5","sigmoid(x2)","cos_deg(x2)",0.99999944202833,0.999925894003491,0.999404050086976
"633_fri_c0_500_25",500,26,"S1",6,0.979515040181458,0.032936997130542,0.0407133509251663,655.63792167712,0.958266991463478,14,918.063999999984,"x1*x2","x3*x3","x5",1,1,1
"634_fri_c2_100_10",100,11,"S1",6,0.722033288724959,0.12574633955975,0.167357190085303,29.1301326239921,0.515623795129668,8,515.122999999992,"sin_deg(x2)","x4","sigmoid(x2)",0.99999998476122,0.999999980664788,0.999999755221013
"635_fri_c0_250_10",250,11,"S1",6,0.945738239233848,0.0584487207101247,0.0701450074446093,178.546487584728,0.893588993508885,7,537.953000000009,"x1*x2","cos_deg(x1*x2)","x4",1,0.998590458659605,0.694276193478362
"637_fri_c1_500_50",500,51,"S1",6,0.976593685457575,0.0343778016963468,0.0443873245583569,559.853901038688,0.951029499075708,15,1398.49400000001,"p0(sigmoid(x1*x2))","x1*sigmoid(x1*x2)","x5",1,1,1
"641_fri_c1_500_10",500,11,"S1",6,0.823665781639448,0.0756710851674332,0.110498870400205,240.037890283837,0.665264178937232,12,1131.182,"sigmoid(x2*x2)","sin_deg(x2)","sin_deg(x2*x2)",1,0.999999999999999,0.999999999999905
"643_fri_c2_500_25",500,26,"S1",6,0.849302658411235,0.0782402091501466,0.111262111150901,237.074892832421,0.719236356757091,9,1341.31299999999,"sigmoid(x2)","x3","x2",0.999999999999681,0.999999999998739,0.999999999998729
"644_fri_c4_250_25",250,26,"S1",6,0.958596043148803,0.0404802723919991,0.0531622187726272,190.664851209611,0.91728816057436,13,792.396999999997,"sin_deg(x3)","sin_deg(sigmoid(((x2*x1)*x2)*(x2*x1)))","x2*x2",1,1,1
"645_fri_c3_500_50",500,51,"S1",6,0.854582311153115,0.0581960995816869,0.0781836958630549,381.056678222981,0.728771366328417,8,1473.152,"x4","sin_deg(x2)","cos_deg(x5)",1,0.999999999999132,0.999999999998572
"646_fri_c3_500_10",500,11,"S1",6,0.845366953325105,0.0639580275347693,0.085774017370184,344.68077559063,0.713682993442709,11,1294.378,"cos_deg(x5)","sin_deg(x2)","x3",1,1,0.999999999998529
"647_fri_c1_250_10",250,11,"S1",6,0.871648608787525,0.077801602651669,0.0980783493667263,119.018060164181,0.740831762683508,12,844.943999999989,"x4","x1*x1","cos_deg(x1)",1,0.999999973239317,0.99999990661942
"648_fri_c1_250_50",250,51,"S1",6,0.97309855493212,0.0406636440849074,0.0519122192520076,233.388993132171,0.946517530580698,12,874.775999999983,"x1*x2","cos_deg(x2*x1)","x4",1,1,1
"649_fri_c0_500_5",500,6,"S1",6,0.63443814738009,0.0780539536736868,0.232173001431115,396.969439804696,-0.607769562984808,9,1111.41899999999,"x4","p0(x2)","x5",1,1,0.689245206442338
"650_fri_c0_500_50",500,51,"S1",6,0.97944149389151,0.0319703549077601,0.0396807164765227,635.062892218855,0.956171743971172,6,1090.24400000001,"cos_deg(x3)","x5","cos_deg(x1*x2)",1,1,1
"651_fri_c0_100_25",100,26,"S1",6,0.937025578813735,0.0670488074324167,0.0872597175248996,64.8012840300365,0.846542995225026,7,501.193999999989,"x2*x1","cos_deg(x1*x2)","x5",0.999999999999954,0.999999999999954,0.999999989940913
"653_fri_c0_250_25",250,26,"S1",6,0.980238093484722,0.032689208434495,0.0402821443513816,292.259960785583,0.960279174667751,12,760.075000000012,"sin_deg(x1*x2)","x4","cos_deg(x3)",1,1,1
"654_fri_c0_500_10",500,11,"S1",6,0.868161568371097,0.0644478858927689,0.0860728086941519,341.192724376063,0.75019258241314,9,892.391000000003,"x4","x5","troot(x1)",1,1,0.999999999964942
"656_fri_c1_100_5",100,6,"S1",6,0.892741724959552,0.0995784733807745,0.117652758630708,21.0736106948327,0.758073082570562,8,544.158999999985,"x4","cos_deg(x1)","x1*x1",0.999998562520419,0.973299411940969,0.973148272724521
"657_fri_c2_250_10",250,11,"S1",6,0.851655069472642,0.0921166971826084,0.124667365317949,103.932841037572,0.714432677645766,17,997.236999999994,"x3","sigmoid(x2)","cos_deg(x2)*x2",0.999999999999996,0.999999999999914,0.999999999977658
"658_fri_c3_250_25",250,26,"S1",6,0.990423596240741,0.0174219743110388,0.0223422763659258,327.597456256419,0.979844917314275,10,886.036000000022,"sigmoid(x1*x2)","x1*x2","sin_deg(x1*x2)",1,1,1
"659_sleuth_ex1714",47,8,"S1",6,0.77852478846073,0.05181846996473,0.0776544904772872,33.2850240910123,0.504578864060652,7,385.593999999983,"x6","x3","x3",0.79850421711626,0.739234162930994,0.568602790755296
"663_rabe_266",120,3,"S1",6,0.997771925953905,0.0151530543843153,0.0194589242963401,180.287051208363,0.995458513205476,5,325.502999999997,"x1","troot(x2*x2)","sin_deg(1+(x2+(x1+troot(x2*x2))))",1,0.999999999999924,0.999999967172779
"665_sleuth_case2002",147,7,"S1",6,0.662688292545161,0.0873621025914987,0.122580033505705,23.5276021995509,0.407854355183435,4,432.275999999983,"x6","x5","x3",0.999999970815989,0.670481360179857,0.136815022399294
"666_rmftsa_ladata",508,11,"S1",6,0.893456358732388,0.0487768606570036,0.0613356033450883,487.40252342431,0.786846069939702,8,670.194000000018,"cos_deg(x1)","x9","x2",0.999999630739168,0.999723224721623,0.762143941593206
"678_visualizing_environmental",111,4,"S1",6,0.647991378220841,0.106781007098211,0.136373299246132,30.4320170562346,0.417093585173131,3,378.286000000022,"x1","x3","x2",0.999441894930451,0.230167125318741,0.204162120371396
"687_sleuth_ex1605",62,6,"S1",6,0.749213921937773,0.148048748879646,0.167762916461701,20.8841806952893,0.560627327999323,4,357.930000000022,"x5","x5","x3",0.684917597150056,0.616268881170365,0.130208339146929
"690_visualizing_galaxy",323,5,"S1",6,0.944862302546324,0.0599854021128731,0.0817208953200111,289.367923957131,0.886510804159584,7,827.467000000004,"x2","troot(x2)","(x4*p0(x4))*x2",1,0.999999932336,0.972845775711273
"695_chatfield_4",235,13,"S1",6,0.944864335876187,0.0454599249246994,0.0613630945575364,217.420500610921,0.89209635200865,5,518.413,"x11","x12","x7",0.999978479724731,0.99675734866932,0.798953041627219
"706_sleuth_case1202",93,7,"S1",6,0.748306416725463,0.130681736606586,0.166404217625501,40.2251868596259,0.544887660158444,4,383.186000000016,"x5","x5","x3",0.669550756880418,0.665806306271609,0.573749794018115
"712_chscase_geyser1",222,3,"S1",6,0.90332620522198,0.0826234576027236,0.104019905297403,111.62037337811,0.813675092477853,3,377.684000000008,"x1","x2","x2",0.696602822602884,0.667144529403816,0.667020291616882
"auto_insurance_losses",159,25,"S1",6,NA,0.308769633507853,0.363690676460045,-1.79769313486232e+308,-2.58145008695475,23,286.005999999994,"x17","x23","x16",0.718009478672986,0.649289099526066,0.635071090047393
"auto_insurance_price",193,24,"S1",6,0.918641432704195,0.0495418649626408,0.0807090905176584,190.211380987237,0.817490823044497,12,690.502000000008,"x10*x15","x12","x7",1,0.999999692727815,0.999999393516512
"first_principles_ideal_gas",30,4,"S1",6,0.998490558919224,0.0246372691062266,0.030972339778495,43.2911795106721,0.97995240840557,6,365.913,"troot(x1)","cos_deg(x3)","sigmoid(x3)",0.999996517360679,0.999341162869803,0.962017191402158
"first_principles_newton",30,4,"S1",6,0.0312276573313067,0.374175146371639,0.587532836419097,12.8222562864482,-6.63057844345026,6,360.065999999992,"p0(x1)","p0(x3)","x2",0.999999907396082,0.999999808574413,0.89859174864866
"first_principles_planck",100,3,"S1",6,-0.200048850992366,2.30685242060357,8.95219875164793,119.198391905491,-7565.39828004407,5,502.338000000018,"x2*x1","cos_deg(x2*x1)","x1*cos_deg(x2*x1)",1,1,1
"first_principles_rydberg",50,3,"S1",6,0.998952748651976,0.0133731766367443,0.0154779946090943,87.203035570372,0.997574053276114,5,315.05799999999,"x1*x2","x1","x1*x1",0.999999999927523,0.999999397644952,0.999999286201659
"nikuradse_1",362,3,"S1",6,0.964767554932846,0.0544659529162081,0.0804759804604435,280.762640697501,0.929449389062525,5,372.440000000002,"sin_deg(x1)","x1*x1","sin_deg(1+(sin_deg(x1)+(x1+(x1*x1))))",1,1,0.991887204868268
"solar_flare",1066,11,"S1",6,NA,0.0397940074906367,0.114748136505395,-1.79769313486232e+308,-0.136707663197729,9,271.566999999981,"x3","x6","x1",0.567415730337079,0.544943820224719,0.52247191011236
"strogatz_bacres1",400,3,"S1",6,-0.669510741774547,0.512982673267008,0.538190694807489,735.793181709871,-8.23383658197894,5,375.530999999988,"x1","troot(x1)","x2*x2",1,0.999999999998084,0.999999998299249
"strogatz_bacres2",400,3,"S1",6,0.492264292800773,0.299158986854022,0.370740256854126,682.035909634034,-0.633600485408537,5,377.525000000023,"x2","x2*x2","troot(x1)",1,1,1
"strogatz_barmag1",400,3,"S1",6,0.11092142284096,0.534561818685963,0.54298157453747,436.58606317725,-13.4979220982788,5,586.482000000018,"x1","x2","sin_deg(x2)",1,0.999999999999994,0.999999999998307
"strogatz_barmag2",400,3,"S1",6,-0.666322132471308,0.293874318807379,0.330215521843623,287.496181491002,-8.45649500786357,5,830.913,"x1*x2","cos_deg(x1*x2)","x1",1,1,0.999999999993378
"strogatz_glider1",400,3,"S1",6,-0.99998110685464,0.303970942306811,0.360345226293274,42.3840526420106,-1.4945579344122,1,406.246000000014,"x1","NA","NA",0.999999764655003,"NA","NA"
"strogatz_glider2",400,3,"S1",6,0.708681004954677,0.0860637347822829,0.128012393213844,340.477820979134,0.390348942881022,5,836.535000000003,"x1","x1*p0(x1)","x1*x1",0.999999999999998,0.999999999999998,0.999999976496859
"strogatz_lv1",400,3,"S1",6,-0.143548051983878,0.65690138369078,0.661814626858089,1353.87891237017,-11476.3995580338,5,378.083000000013,"x1","x2","x2*x1",1,1,1
"strogatz_lv2",400,3,"S1",6,0.0418239393776228,0.10787438610731,0.210148624244916,3988.68821401339,-29.8516613617635,5,357.265999999974,"x1","x2","cos_deg(1+x2)",1,1,1
"strogatz_predprey1",400,3,"S1",6,-0.350162328741253,0.348480497825545,0.375585791770267,1018.17207844828,-38.8797566584985,5,383.000000000029,"x1","x2","sin_deg(x1)",1,1,1
"strogatz_predprey2",400,3,"S1",6,-0.326952829169515,0.48258612300381,0.540564441496859,411.932063075322,-3.7807953152927,5,382.108999999997,"x2","sin_deg(x1)","x2*x1",1,1,0.999999999998699
"strogatz_shearflow1",400,3,"S1",6,-0.0872351465673826,0.151150153162568,0.160069513295645,395.384047470961,-9.09262058142965,5,385.645000000019,"x2","x2*x2","sin_deg(x1)",1,1,0.999999880155094
"strogatz_shearflow2",400,3,"S1",6,0.638727258602651,0.0402435153069981,0.117679302711633,238.363925668399,0.394498637305303,5,802.130000000005,"sigmoid(x1)","x1*x1","troot(x1*x1)",1,1,0.999999980181278
"strogatz_vdp1",400,3,"S1",6,-0.0876674363368576,0.294477134942777,0.327559743564082,393.654029735757,-25.4539430501015,5,870.35400000005,"x1","troot(x1)","x1*x1",1,1,1
"strogatz_vdp2",400,3,"S1",6,-1,0.487653426443654,0.547400434715276,10387.0591408214,-3.11980551254345,3,356.261999999988,"p0(x1)","x1","x1",1,0.999795907759591,0.999795907759591
