"Experiment","Run","Number","Feature","Margs"
"P2",18,"Feature1","troot((x4*x6)*x4)",1
"P2",18,"Feature2","x4",0.999979047809605
"P2",18,"Feature3","x4*x6",0.999978571397625
"P2",18,"Feature4","x5",0.441572650197659
"P2",18,"Feature5","x8",0.0737189516001896
"P3",18,"Feature1","x4*(x7*x4)",1
"P3",18,"Feature2","x4",1
"P3",18,"Feature3","x7*x4",1
"P3",18,"Feature4","troot(x4)",1
"P3",18,"Feature5","troot(x7*x4)",1
"P3",18,"Feature6","troot(1+((x7*x4)+(x5+(x4*(x7*x4)))))",1
"P3",18,"Feature7","x2*x4",1
"P3",18,"Feature8","troot(x7)",0.999911295416123
"P3",18,"Feature9","troot(x4)*x4",0.997244380013841
"P3",18,"Feature10","(x4*(x7*x4))*troot(x7*x4)",0.921732344654738
"P3",18,"Feature11","sin_deg(x4)",0.881398785897366
"P3",18,"Feature12","x9",0.629991400088896
"P3",18,"Feature13","x1",0.111732714517566
"P3",18,"Feature14","troot(x4)*(x4*(x7*x4))",0.0782676558134499
"P5",18,"Feature1","troot(troot(x4))*(x4*x6)",1
"P5",18,"Feature2","x4",1
"P5",18,"Feature3","x4*troot(troot(x4))",1
"P5",18,"Feature4","troot(x4)*(x4*x6)",1
"P5",18,"Feature5","troot(x4)",1
"P5",18,"Feature6","x4*x6",1
"P5",18,"Feature7","(x4*x6)*x4",0.999999999999999
"P5",18,"Feature8","(troot(x4)*(x4*x6))*x4",0.999999979235983
"P5",18,"Feature9","x9",0.999988595706732
"P5",18,"Feature10","x5",0.996443124979818
"P5",18,"Feature11","p0(x4)",0.989813489924037
"P5",18,"Feature12","x7",0.0794524457128256
"P5",18,"Feature13","troot(troot(x4))",0.0101872995169841
