"Experiment","Run","Number","Feature","Margs"
"P1",20,"Feature1","x10*x4",0.999999999999798
"P1",20,"Feature2","x8*x4",0.99999999998877
"P1",20,"Feature3","(x8*x4)*x4",0.999999999988757
"P1",20,"Feature4","x6",0.999999999903241
"P1",20,"Feature5","troot(x6+((x4*x4)+x1))",0.999998902882882
"P1",20,"Feature6","x4",0.603172179032941
"P1",20,"Feature7","x4*x4",0.542371633621299
"P2",20,"Feature1","troot(x4)*troot(x4)",1
"P2",20,"Feature2","x7*(troot(x4)*troot(x4))",1
"P2",20,"Feature3","(troot(x4)*troot(x4))*x9",1
"P2",20,"Feature4","p3(x5)",0.999999999960577
"P2",20,"Feature5","x4",0.108322586343855
"P3",20,"Feature1","x4",1
"P3",20,"Feature2","x4*(x4*x2)",0.999999626600521
"P3",20,"Feature3","troot(x4*x4)",0.999712292395617
"P3",20,"Feature4","x9*x4",0.999712292395615
"P3",20,"Feature5","x4*(x4*p3(x2))",0.999712292395615
"P3",20,"Feature6","x7",0.999712292394927
"P3",20,"Feature7","troot(x4*x4)*(x4*(x4*x2))",0.647365046544799
"P3",20,"Feature8","(x4*x2)*troot(x4*x4)",0.352347619764963
"P3",20,"Feature9","x1",0.139353121377328
"P4",20,"Feature1","troot(x4)*troot(x4)",0.999999999999463
"P4",20,"Feature2","troot(x4*x6)*troot(x4)",0.999999999999463
"P4",20,"Feature3","x5",0.349470273189788
"P5",20,"Feature1","x6*(troot(x4)*troot(x4))",1
"P5",20,"Feature2","troot(x4)*troot(x4)",1
"P5",20,"Feature3","x6",0.120936993405048
"P5",20,"Feature4","x4",0.0857121689727472
"P5",20,"Feature5","p0(x4)",0.00311877671531696
"P5",20,"Feature6","troot(x6)",0.0013276398108368
"P6",20,"Feature1","troot(x4*x4)",1
"P6",20,"Feature2","x6*troot(x4*x4)",0.99999999999975
"P6",20,"Feature3","x9",0.540033411785858
"P6",20,"Feature4","x2",0.0544614986716094
"P6",20,"Feature5","troot(x2)",0.00760664196492859
"P6",20,"Feature6","p0(x2)",0.00164622094531207
