"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"_deprecated_195_auto_price",159,16,"S2",10,0.829249390768166,0.0883775142873234,0.093976263004722,125.015579989959,0.457067966096917,7,399.202999999994,"x7","x5","x7*x5",0.999999991329092,0.999998432628642,0.98821288199997
"_deprecated_207_autoPrice",159,16,"S2",10,0.866317710158027,0.044601572693856,0.0644522695028645,128.245602500039,0.744620781886962,4,423.039999999994,"x5","x7","x5*x7",0.999977944623262,0.999955208968969,0.991671987577347
"1027_ESL",488,5,"S2",10,0.924112971328229,0.050314662556999,0.0664870301833481,464.512840497274,0.85196392348948,7,850.582999999999,"x4","x2","troot(x1)",0.999996016446897,0.952476910787568,0.821696060240049
"1028_SWD",1000,11,"S2",10,0.606865932569552,0.173907102337622,0.213219302002176,84.2087983488249,0.353507943300867,7,857.271999999997,"x9","x8*x10","x5",0.999999998132301,0.999998874267983,0.999998874123409
"1029_LEV",1000,5,"S2",10,0.756690401925252,0.124268960980243,0.152681328964405,300.147445216655,0.571036577831284,7,861.125,"x4","x1","x3",1,0.818187069379844,0.681824483277911
"1030_ERA",1000,5,"S2",10,0.562064313188082,0.161016027031381,0.200290445692216,150.398857872258,0.314251920759206,7,907.858999999997,"x2","x4","x3",1,0.99724329116766,0.700407688825776
"1089_USCrime",47,14,"S2",10,0.852034092295158,0.111801887217332,0.134635958650977,31.282493202675,0.654141250250567,7,372.243999999992,"x13","x6","x4",0.999991511001418,0.957586000805989,0.741747131835948
"1096_FacultySalaries",50,5,"S2",10,0.87339144328305,0.0541730705538835,0.071466517466437,37.2426914809997,0.748768885661511,4,353.789000000004,"x2","x3","x3",0.913442487697779,0.531768818725911,0.5298362253738
"1199_BNG_echoMonths",17496,10,"S2",10,0.651458008157015,0.119812710166269,0.152746071804431,6408.37542319442,0.424378379333113,13,14858.512,"x2*x5","p2(x5)","x9",1,0.99999999999002,0.911681304875358
"192_vineyard",52,3,"S2",10,0.916891649639379,0.075022562698038,0.0872778256136345,25.2045359938279,0.761950241067916,5,460.036000000007,"x1","x1*x2","x2",0.990615538396012,0.829064248116634,0.666408824447848
"197_cpu_act",8192,22,"S2",10,0.188055278503405,20.8292561709502,96.225233594547,13528.3664326573,-310486.274469213,21,11905.849,"troot(x19)","x20","p2(x4)",1,1,1
"201_pol",15000,49,"S2",10,0.897017007222456,0.140167860568148,0.185198809738199,3183.02927432357,0.802073142394351,34,34263.193,"sin_deg(x18)","x7","cos_deg(x5)",1,1,1
"210_cloud",108,6,"S2",10,0.962235555957314,0.0381924662951773,0.0478649582145883,97.644501274063,0.923952319520493,8,443.093999999983,"x3","x4","x5",0.683410755280902,0.681062477138669,0.661874531219494
